geoid,name,population,value,percentile,numerator,denominator,se
95864,95864,23352,0.0309151618710701,0.906321401370906,,,
95655,95655,4156,0.0087777453901028,0.48971820258949,,,
95824,95824,30296,-0.0274774511927977,0.095963442498096,,,
92394,92394,34915,-0.000325271926405168,0.333587204874334,,,
92410,92410,45052,-0.0295817715931097,0.0868240670220868,,,
92337,92337,39240,0.0232737197563465,0.798172124904798,,,
92313,92313,12547,0.01376459594954,0.608530083777609,,,
92325,92325,7948,0.0229597115215759,0.791317593297791,,,
92014,92014,13568,0.0304283867572304,0.9002284843869,,,
92020,92020,59743,-0.0161594702719306,0.153846153846154,,,
92111,92111,50693,-0.00545820668158505,0.255140898705255,,,
92108,92108,22280,-0.0147631416435421,0.165270373191165,,,
92037,92037,38168,0.0179420600716472,0.703731911652704,,,
92104,92104,45435,0.000660972371366742,0.35034272658035,,,
92154,92154,88979,0.0049327094520267,0.421172886519421,,,
92067,92067,7724,0.0240364827860761,0.814927646610815,,,
92075,92075,12752,0.0241984651553233,0.818735719725819,,,
92103,92103,34700,0.0193395468493902,0.728865194211729,,,
91935,91935,8550,0.0432561412258792,0.980959634424981,,,
91978,91978,10506,0.00637176450103458,0.442498095963442,,,
91906,91906,4428,-0.00147190983290192,0.309215536938309,,,
92069,92069,50376,0.00719510965231433,0.46001523229246,,,
92010,92010,16346,0.0314964141590043,0.914699162223915,,,
92058,92058,46029,-0.0174673574871483,0.146230007616146,,,
94131,94131,29523,0.0324212212499364,0.923076923076923,,,
94124,94124,35747,-0.0112024459462761,0.201066260472201,,,
94134,94134,42418,0.0021666687153701,0.378522467631379,,,
94108,94108,14143,-0.119149097974324,0.00152322924600152,,,
94130,94130,3008,-0.0121692356981734,0.191165270373191,,,
95242,95242,26409,0.0151788126409144,0.642041127189642,,,
95240,95240,48799,-0.00269765535874238,0.295506473724296,,,
95320,95320,12822,0.0151949278281892,0.642802741812643,,,
93405,93405,35898,-0.0182656778225447,0.143183549124143,,,
93433,93433,13535,0.00141877083254881,0.362528560548363,,,
93430,93430,2847,0.0144042264287831,0.622239146991622,,,
94070,94070,31074,0.0316258107334438,0.916222391469916,,,
94065,94065,12461,0.0308473825514146,0.904036557501904,,,
94019,94019,20512,0.0229425946968708,0.790555978674791,,,
93105,93105,28545,0.0040650834668772,0.40974866717441,,,
93109,93109,10771,-0.000469989122050148,0.331302361005331,,,
95138,95138,20674,0.0486312205854565,0.992383853769992,,,
95033,95033,9511,0.0376447069926718,0.961157654226961,,,
95120,95120,38122,0.0493926764072223,0.993907083015994,,,
95136,95136,47476,0.00798412081477952,0.476009139375476,,,
95123,95123,68766,0.0238667036427536,0.80959634424981,,,
94304,94304,3852,0.0127268434852916,0.575780654988576,,,
95073,95073,11013,0.0142415534229879,0.619192688499619,,,
96019,96019,10178,0.000243528252249688,0.345011424219345,,,
96025,96025,2126,-0.00298729928673166,0.285605483625286,,,
95687,95687,69060,0.0239290233857062,0.811881188118812,,,
94590,94590,37280,-0.00635934066989018,0.251332825590251,,,
95441,95441,1797,0.0160661051478362,0.661081492764661,,,
95448,95448,17407,0.024028157217917,0.814166031987814,,,
95465,95465,2244,0.0179387861491264,0.702970297029703,,,
95405,95405,21082,0.0216929221840006,0.771515613099772,,,
95407,95407,42026,-0.00279230584184757,0.293983244478294,,,
95476,95476,36586,0.0124240904319027,0.57044935262757,,,
94951,94951,4574,0.00208912362471728,0.376237623762376,,,
95350,95350,54210,0.000681823834127704,0.351104341203351,,,
95367,95367,25072,0.016814522671216,0.68012185833968,,,
95319,95319,1745,-0.0206436386400637,0.123381568926123,,,
96055,96055,3866,0.0278802290223848,0.868240670220868,,,
96052,96052,1574,0.00978791823897796,0.51028179741051,,,
95379,95379,4003,0.0397124010443725,0.968773800456969,,,
95383,95383,3611,0.00961622326354464,0.501142421934501,,,
93012,93012,36052,0.0271895896644584,0.864432597105864,,,
93066,93066,3220,0.0189241604371785,0.722772277227723,,,
