geoid,name,population,value,percentile,numerator,denominator,se
95645,95645,1881,0.75,0.01674277,777,1036,0.05291999
95648,95648,52949,0.944336791,0.752663623,24854,26319,0.011859467
95658,95658,6837,0.96346912,0.883561644,3666,3805,0.024336544
95663,95663,2493,0.945330296,0.761035008,1245,1317,0.13984167
95669,95669,2315,0.890961263,0.359969559,1242,1394,0.044949918
95682,95682,30314,0.937029911,0.696347032,16071,17151,0.038879356
95683,95683,6326,0.989263804,0.99238965,3225,3260,0.078424138
95685,95685,4665,0.941949153,0.735920852,2223,2360,0.033402841
95688,95688,37260,0.923827949,0.591324201,20533,22226,0.002116894
95689,95689,1698,0.981794538,0.976407915,755,769,0.034487002
93252,93252,2488,0.879955947,0.312785388,799,908,0.052074676
95690,95690,2215,0.85361973,0.197869102,1073,1257,0.103075976
95693,95693,7037,0.974448898,0.947488584,3890,3992,0.092035409
95694,95694,10495,0.920832676,0.573059361,5839,6341,0.019447117
94130,94130,3008,0.813829787,0.092846271,1989,2444,0.024474826
95713,95713,10472,0.929824561,0.653729072,5989,6441,0.067825675
95454,95454,2107,0.8352,0.139269406,1044,1250,0.049999074
95765,95765,39214,0.960628562,0.864535769,22252,23164,0.007861544
95776,95776,23911,0.924185762,0.594368341,13592,14707,0.011764161
95901,95901,33455,0.889694166,0.355403349,17309,19455,0.007605929
95912,95912,5380,0.811296115,0.086757991,2485,3063,0.037195003
95918,95918,2915,0.805577689,0.076103501,1011,1255,0.021511705
95926,95926,40000,0.909637363,0.485540335,23002,25287,0.036062554
95928,95928,37735,0.898119562,0.417047184,22400,24941,0.004372008
95932,95932,7633,0.885535175,0.337138508,3814,4307,0.017660624
95945,95945,25381,0.896582869,0.401065449,11912,13286,0.007899713
95946,95946,8977,0.901537755,0.443683409,3928,4357,0.012251396
95948,95948,11917,0.884799521,0.332572298,5914,6684,0.056377411
95949,95949,21036,0.929112364,0.646879756,10551,11356,0.012078003
95953,95953,10925,0.868722615,0.255707763,5155,5934,0.02290761
95987,95987,5950,0.823494335,0.112633181,2762,3354,0.029308236
95988,95988,8298,0.894653376,0.385844749,3949,4414,0.01931335
95991,95991,40861,0.873563713,0.275494673,20299,23237,0.012411285
96001,96001,34293,0.903571248,0.453576865,17888,19797,0.005287332
96019,96019,10178,0.852503383,0.187214612,5040,5912,0.015802759
96020,96020,2369,0.927947598,0.631659056,1275,1374,0.02748899
96025,96025,2126,0.802829355,0.070776256,908,1131,0.054547545
96027,96027,2327,0.953303965,0.818873668,1082,1135,0.023326702
90501,90501,41975,0.860380676,0.221461187,22511,26164,0.008189117
91307,91307,26341,0.934650456,0.683409437,14760,15792,0.038911135
95963,95963,15492,0.8656261,0.245053272,7376,8521,0.026905439
96007,96007,23228,0.897201855,0.407153729,11992,13366,0.014265744
93265,93265,3379,0.897142857,0.405631659,1727,1925,0.055889538
93727,93727,84449,0.900402077,0.434550989,42996,47752,0.007290915
90291,90291,26950,0.908744668,0.477929985,17895,19692,0.011522394
96052,96052,1574,0.906137184,0.464231355,753,831,0.038561484
96032,96032,2653,0.864864865,0.242009132,1088,1258,0.046561742
96067,96067,7094,0.939615968,0.715372907,3719,3958,0.023720793
96073,96073,3980,0.91991992,0.560882801,1838,1998,0.031223125
95136,95136,47476,0.952377776,0.809741248,28558,29986,0.001765454
95321,95321,3541,0.878806334,0.304414003,1443,1642,0.068838458
96088,96088,4690,0.934266822,0.678843227,2402,2571,0.010832984
96093,96093,3570,0.918918919,0.551750381,1700,1850,0.025054633
96041,96041,2934,0.740791269,0.012937595,1086,1466,0.042467508
96118,96118,1779,0.894396552,0.383561644,830,928,0.006152537
93514,93514,14175,0.918762834,0.54718417,7159,7792,0.01929136
92225,92225,22460,0.867402071,0.254185693,7706,8884,0.019808928
96094,96094,6611,0.920769666,0.571537291,3254,3534,0.029009844
93023,93023,19895,0.879290964,0.308980213,10169,11565,0.02036717
96122,96122,3266,0.957377049,0.849315068,1752,1830,0.017688889
96137,96137,3252,0.934520391,0.681126332,1627,1741,0.120157644
96143,96143,3585,0.785863655,0.04870624,1879,2391,0.077641006
96145,96145,2147,0.917213115,0.53196347,1119,1220,0.064754042
96150,96150,29327,0.874422468,0.280060883,16844,19263,0.018692334
