geoid,name,population,value,percentile,numerator,denominator,se
94027,94027,7415,0.65466059742086,0.997715156130998,,,
94080,94080,67600,0.23239104557642,0.811881188118812,,,
94066,94066,43101,0.284495502600474,0.865955826351866,,,
94044,94044,38984,0.326618521330297,0.902513328255902,,,
94014,94014,49170,0.153754753196839,0.716679360243717,,,
93436,93436,56323,-0.103980316116397,0.359482102056359,,,
93108,93108,10401,0.378207577828266,0.935262757044935,,,
93437,93437,3387,-0.459740512339264,0.0487433358720487,,,
95037,95037,51994,0.250393752997785,0.827875095201828,,,
95008,95008,46352,0.334274717774713,0.908606245239909,,,
95134,95134,29349,0.374989699801806,0.932216298552932,,,
95139,95139,7363,0.251363800926911,0.828636709824829,,,
95065,95065,8491,0.224085026572076,0.805026656511805,,,
96013,96013,4819,-0.223229665657972,0.217060167555217,,,
96073,96073,3980,-0.0397300473283827,0.447829398324448,,,
96064,96064,4533,-0.238116559916795,0.196496572734196,,,
95492,95492,29271,0.214173410036556,0.795125666412795,,,
94928,94928,44323,0.0704413745915495,0.612338156892612,,,
95363,95363,27908,-0.157135995301733,0.289413556740289,,,
95307,95307,46283,-0.245968695124902,0.181264280274181,,,
95355,95355,59621,-0.0349546429390452,0.453160700685453,,,
95368,95368,14041,-0.0200355363160371,0.473724295506474,,,
95991,95991,40861,-0.266499038790581,0.164508758568165,,,
95993,95993,37077,-0.109283540482747,0.352627570449353,,,
93277,93277,52271,-0.0984397960337208,0.372429550647372,,,
93292,93292,42031,-0.155559078258886,0.291698400609292,,,
93286,93286,9906,-0.297033196592202,0.143945163747144,,,
93272,93272,4707,-0.513169945574223,0.0312261995430312,,,
93040,93040,1827,-0.213753962183427,0.227722772277228,,,
93060,93060,33773,-0.114332355796782,0.345011424219345,,,
93065,93065,71832,0.197658763727197,0.773038842345773,,,
91377,91377,13853,0.283342332711198,0.863670982482864,,,
94704,94704,29597,-0.387943646073691,0.0822543792840823,,,
94552,94552,14938,0.355584915330472,0.920792079207921,,,
94578,94578,41865,-0.016945812522331,0.481340441736481,,,
94566,94566,45893,0.385375130188994,0.938309215536938,,,
94603,94603,35862,-0.232007734633804,0.204874333587205,,,
94612,94612,15785,0.116513978315635,0.667174409748667,,,
94706,94706,21218,0.19650349598155,0.770753998476771,,,
95642,95642,7101,-0.0707816942221186,0.408225437928408,,,
95938,95938,4446,0.136067234586529,0.693069306930693,,,
95247,95247,4024,-0.14802726403815,0.299314546839299,,,
95912,95912,5380,-0.0783052717318966,0.394516374714394,,,
94564,94564,19260,0.166368653375055,0.728865194211729,,,
95531,95531,23737,-0.459135095954857,0.0495049504950495,,,
95684,95684,3129,-0.195290198603246,0.249047981721249,,,
95633,95633,4188,-0.242968165193614,0.187357197258187,,,
93662,93662,30725,-0.297326700925818,0.143183549124143,,,
93654,93654,30373,-0.304910457193721,0.139375476009139,,,
93710,93710,33448,-0.141682010521712,0.306169078446306,,,
93727,93727,84449,-0.254148429298464,0.172886519421173,,,
93730,93730,12770,0.280292825817107,0.860624523990861,,,
95988,95988,8298,-0.292503341605236,0.145468392993145,,,
95519,95519,19763,-0.117109236686421,0.34044173648134,,,
95542,95542,1871,-0.224381897476991,0.214775323686215,,,
92231,92231,40064,-0.343499324207973,0.112718964204113,,,
93306,93306,72280,-0.23461843917483,0.201066260472201,,,
93312,93312,61628,0.100143315813245,0.648895658796649,,,
93285,93285,2477,-0.514591348734589,0.0304645849200305,,,
93250,93250,16191,-0.550039179241636,0.0198019801980198,,,
93225,93225,4782,-0.421024324697909,0.0685453160700685,,,
93222,93222,1583,-0.187738736033118,0.256664127951257,,,
93212,93212,23357,-0.483872145711841,0.0396039603960396,,,
93204,93204,12961,-0.439148916177444,0.0578827113480579,,,
91501,91501,20511,0.00416565470530664,0.50952018278751,,,
91335,91335,81824,-0.0514048449670546,0.437166793602437,,,
91801,91801,54768,-0.0190830708682381,0.477532368621478,,,
91803,91803,29567,-0.0318883058554187,0.458492003046458,,,
91201,91201,23281,-0.0468461145653738,0.438690022848439,,,
91502,91502,10708,-0.0386266726612381,0.45011424219345,,,
91401,91401,39755,-0.0527609944900685,0.433358720487433,,,
91316,91316,30499,0.141001754889267,0.701447067783701,,,
91506,91506,18591,0.170994434982502,0.738766184310739,,,
90502,90502,17778,0.0927066897034496,0.635948210205636,,,
90262,90262,70536,-0.326583213805285,0.123381568926123,,,
90703,90703,50589,0.0942938114499229,0.63975628332064,,,
91744,91744,85421,-0.114613756977314,0.344249809596344,,,
90304,90304,25946,-0.20866875781522,0.235338918507235,,,
90802,90802,38962,-0.0203448895473896,0.472962680883473,,,
90815,90815,41312,0.129958628639171,0.684691546077685,,,
91010,91010,26380,0.0331304499562714,0.561309977151561,,,
90302,90302,30017,-0.104125447209709,0.358720487433359,,,
90012,90012,36552,-0.135245065264116,0.311500380807312,,,
90014,90014,8688,0.131983495340755,0.687738004569688,,,
91321,91321,34014,0.00105218995086652,0.504950495049505,,,
90280,90280,94642,-0.210716885021107,0.232292460015232,,,
91104,91104,37874,0.041377095458963,0.571972581873572,,,
91105,91105,12617,0.37095253997578,0.931454683929931,,,
91214,91214,30787,0.196083759705327,0.769230769230769,,,
91202,91202,23345,0.0650599342705907,0.603198781416603,,,
91304,91304,54361,0.0500825500207022,0.586443259710586,,,
90042,90042,63193,-0.0107257838089718,0.492003046458492,,,
90041,90041,29090,0.0968280085747131,0.644325971058644,,,
90291,90291,26950,0.418316244308113,0.953541507996954,,,
90064,90064,25925,0.341230494592211,0.914699162223915,,,
90067,90067,2428,0.481491659541224,0.974866717440975,,,
90018,90018,53490,-0.20492628646614,0.242193450114242,,,
91345,91345,19145,-0.0349135373477186,0.453922315308454,,,
90245,90245,16731,0.308746683869473,0.88956587966489,,,
90255,90255,75019,-0.263587232430877,0.166793602437167,,,
90270,90270,27287,-0.239464719633657,0.192688499619193,,,
90630,90630,49205,0.127316280272371,0.683168316831683,,,
90623,90623,15662,0.121461740667622,0.673267326732673,,,
93636,93636,13255,-0.112738779504151,0.347296268088347,,,
95311,95311,1893,-0.334685587520812,0.12033511043412,,,
95490,95490,12975,-0.278115520800465,0.157654226961158,,,
95482,95482,31482,-0.157223334801258,0.288651942117289,,,
95365,95365,4775,-0.34936625536605,0.106626047220107,,,
95076,95076,86905,-0.123143695802228,0.330540746382331,,,
93950,93950,15547,0.187850275813992,0.760853008377761,,,
94559,94559,27593,0.132966009100934,0.688499619192689,,,
95946,95946,8977,-0.130677502777235,0.318354912414318,,,
92683,92683,91105,-0.098057169338213,0.373191165270373,,,
92626,92626,50605,0.176887293865541,0.744859101294745,,,
92679,92679,32657,0.406282228805258,0.947448591012947,,,
92832,92832,25837,-0.129617680658908,0.31987814166032,,,
92782,92782,23084,0.303894549380126,0.883472962680883,,,
95746,95746,23934,0.301162379614384,0.87966488956588,,,
