term,estimate,std.error,statistic,p.value,IRR,IRR_low,IRR_high
ZIP92506,2.0536705398432513,0.47089185055788935,4.361236104235323,1.2932971552159086e-5,7.7964658888313165,3.0978939596141863,19.621356039985464
ZIP92507,2.0493019506581094,0.4643543953566619,4.413228282428723,1.0184051223117051e-5,7.762480620155143,3.124165900618694,19.28710167611501
ZIP92508,1.4071217203529336,0.500000004487051,2.81424341545056,0.004889219116533102,4.0841830491884075,1.5328392146204224,10.882127114296543
ZIP92518,4.443439067159667,0.5209880765580169,8.528869022331355,1.47785395381598e-17,85.06699029126311,30.63988026627031,236.1756238708277
ZIP92532,1.4831369653191515,0.5123475426768931,2.894786920554193,0.003794159863171684,4.406747836291682,1.6143554610219637,12.029213492032302
ZIP92536,1.6981720679567436,0.8366600292156011,2.029703832689176,0.04238665309296551,5.463950527464593,1.0600524740231898,28.1634693547515
ZIP92539,2.5609892720215788,0.6055300745245582,4.229334561181592,2.3438356619787803e-5,12.948620689655314,3.95171762414859,42.42883568906166
ZIP92543,3.9063864063415177,0.4514287133921917,8.653384887699271,4.999406627801863e-18,49.71896283665245,20.52381928724452,120.4442131825216
ZIP92544,3.212583932461595,0.4537047031973827,7.080781640176146,1.433436196268975e-12,24.843196502495715,10.20954139770514,60.45172730288783
ZIP92545,2.6234281926240466,0.46033114862217694,5.69900212157327,1.2051072615212592e-8,13.782893098250149,5.591117296385272,33.97677639147516
ZIP92548,2.1004204045871298,0.5855400476006688,3.587150722130608,3.343111002705761e-4,8.169603729603816,2.592861031197493,25.740841601499987
ZIP92549,1.7738389305337412,0.730296746412295,2.4289289788678667,0.015143498447769526,5.893434475542835,1.4084042241738122,24.66093847303776
ZIP92551,1.4232115325582473,0.5000000044870507,2.8464230395724055,0.004421341500580676,4.150428295109195,1.5577017904419779,11.058634674840645
ZIP92553,1.0190538261331676,0.4868645001682582,2.0930953597581814,0.03634064286124573,2.770572080503936,1.066944979945786,7.194438136498801
ZIP92555,1.1374874263402013,0.5026246944136548,2.263094987139771,0.023629834508508616,3.1189219907761943,1.1645596413332413,8.353092481730394
ZIP92557,1.039925061343706,0.4976133560366909,2.0898254613307214,0.03663348129246221,2.8290050045741033,1.0667353220752245,7.502582084125405
ZIP92561,-23.41260316232457,146661.09599001412,-1.5963744852908157e-4,0.9998726277450337,6.792593725542101e-11,0,Inf
ZIP92562,2.0297465438600684,0.4638442838265509,4.375922296843628,1.209200879161644e-5,7.612156766386222,3.0667296939786457,18.894697745879338
ZIP92563,1.6867014451327491,0.46675169774109415,3.6137017889720835,3.0185622725189734e-4,5.401633701515615,2.163804722041806,13.484417677865457
ZIP92567,-0.35370123174408674,1.0954451170583823,-0.32288357146899954,0.7467834185707956,0.7020846966439268,0.08202151720684532,6.009678167968059
ZIP92570,1.6562128520022266,0.47434165375502396,3.4916032334313734,4.8013088483226074e-4,5.239430724152431,2.0678371596757317,13.275530031338299
ZIP92571,1.41587834155771,0.47989898394358044,2.9503674500885557,0.003173962014703223,4.120103735474584,1.6084586063181026,10.553740534193421
ZIP92582,2.447836534634448,0.47809144842642765,5.120017399790701,3.055074675606989e-7,11.56330283301089,4.530250770634187,29.514916320890496
ZIP92583,2.327850858656379,0.47089185055788907,4.943493619391497,7.673486277206231e-7,10.255876502894582,4.075130747943123,25.81095168436378
ZIP92584,1.2594274513726955,0.48686450016825805,2.5868130679838917,0.009686812803444952,3.5234035898594693,1.3568597615550042,9.149341154318947
ZIP92585,1.1167784830221323,0.5322906516372271,2.0980614248759193,0.03589971961661625,3.0549966101695234,1.0762564887882433,8.671728705352852
ZIP92586,2.095975493402848,0.49761335603669066,4.212056344501141,2.5305639878113795e-5,8.133371151565242,3.066857174481547,21.569875128044284
ZIP92587,1.9381035157002091,0.5087470234790724,3.809562368437,1.3921298704766514e-4,6.94556631487335,2.5624385141054686,18.826165454800755
ZIP92590,1.0786013389695606,0.8366600292156009,1.2891751742709503,0.19733719368043648,2.9405638214565752,0.570494176016005,15.15688669855362
ZIP92591,0.6843039322949168,0.5393598941302011,1.268733437065171,0.20453615251860197,1.9823914764955972,0.6887744223472592,5.705606710379659
ZIP92592,1.7169850069094013,0.46547467294549705,3.6886754676563145,2.2542453655158257e-4,5.567716506245973,2.235924184435945,13.864274696659304
ZIP92595,2.0860757681515683,0.4764735370553938,4.3781566150420765,1.1968733264520234e-5,8.053250253586542,3.1651094473608326,20.490551977900708
ZIP92596,0.20456384374802072,0.6055300745245582,0.33782606736525406,0.7354942646682318,1.2269897889721033,0.3744581982855574,4.0204859958593495
ZIP92860,1.9647771538913987,0.49159604468884566,3.996731005301312,6.422320831938901e-5,7.1333227798006185,2.7216788285891016,18.695921556328695
ZIP92879,1.5951697325860466,0.480884606207197,3.3171569894228257,9.093850281688955e-4,4.929165641151928,1.9205966719837562,12.650586285155345
ZIP92881,1.4487448345634135,0.5087470234790723,2.847672355223143,0.004404023957912393,4.2577669579137485,1.5708245436632644,11.54080482192179
ZIP92882,1.3029519153730953,0.4789694867034151,2.7203234267403387,0.0065218092494721235,3.680144123369648,1.4393213552654174,9.409615663122485
ZIP92883,-0.039680494811167276,0.6324555355810009,-0.06274037079099176,0.9499732494588117,0.9610964654091373,0.27823384646385824,3.319892340782931
