term.x,estimate.x,std.error.x,statistic.x,p.value.x,IRR_ed,IRR_low.x,IRR_high.x,ZIP,term.y,estimate.y,std.error.y,statistic.y,p.value.y,IRR_hosp,IRR_low.y,IRR_high.y,term,estimate,std.error,statistic,p.value,IRR_death,IRR_low,IRR_high,Severity_Score,Normalized_Severity
ZIP92320,1.1729135591656872,0.3529052628427696,3.3235932774634116,8.886569814059078e-4,3.2313937934724417,1.6180665584508658,6.4533228215836065,92320,ZIP92320,0.21681269222562666,1.1180339887498925,0.19392316728049697,0.8462360431667855,1.242111423220952,0.1388315905454938,11.113038333954725,ZIP92320,1.0603676560745972,0.6009252028983115,1.7645584691078973,0.07763800056779764,2.887432376196424,0.8892080009540733,9.376057928135914,14.377913768503618,0.22662285010701266
ZIP92549,0.733913869190031,0.6172133998483664,1.1890763702964564,0.23440961591141865,2.083218115914944,0.6213864018878551,6.984056466783507,92549,ZIP92549,-24.05843502195063,189338.66076838534,-1.2706562370471655e-4,0.99989861630091,3.560856126713295e-11,0,Inf,ZIP92549,1.3945578543326558,0.78173574061892,1.7839249018198258,0.07443586891769481,4.033190920453168,0.8714332206586934,18.666523854266604,14.182790877345665,0.22295468478415265
ZIP92211,-0.1360685755642478,0.3984095364447967,-0.3415294141261133,0.732705065274971,0.8727827788649684,0.3997416090056641,1.905605425910173,92211,ZIP92211,-0.0312974818190323,0.8660254037844388,-0.03613921910635143,0.9711713504155414,0.9691872146118666,0.1775192752626782,5.291390783210305,ZIP92211,1.2977652978116259,0.4336290901169674,2.9928003618520287,0.002764305073215704,3.6611060375443922,1.5649719469086927,8.564816413879162,13.794475320721878,0.21565464094674652
ZIP92260,0.7284683515351869,0.29880715233359767,2.4379214012986608,0.014771985505581219,2.0719047464193894,1.1535187975968801,3.721473188974762,92260,ZIP92260,0.25787530037684453,0.7637626158259736,0.3376380239532468,0.7356359842076178,1.2941774251243832,0.2896529144901504,5.782421387506989,ZIP92260,1.1014302642258,0.44095855155533165,2.4978090578828294,0.012496348307587024,3.008465849349076,1.2676532855324076,7.1398598260235975,13.685657144715385,0.2136089401201799
ZIP92507,1.0093768893143988,0.25148369255092334,4.01368724578437,5.977754102786431e-5,2.7438907345884043,1.676113816257134,4.491900424860572,92507,ZIP92507,0.25110176570427256,0.6454972243679029,0.38900518271036966,0.6972723125133794,1.2854408914728634,0.362747040349498,4.555125477739372,ZIP92507,0.9611253369287068,0.3984095361830614,2.4124054512768702,0.01584764718297404,2.6146371662360064,1.1975250814327345,5.708713426597782,13.158684016242152,0.2037022369933807
ZIP92595,1.0461507068078584,0.2732143382878623,3.8290476018342052,1.286401254689546e-4,2.84667232492185,1.6663913892986506,4.862929187894199,92595,ZIP92595,0.6535191971192251,0.6708203932499368,0.9742088995731149,0.32995282673592363,1.9222938704535517,0.5161981303021965,7.158518226751453,ZIP92595,0.6985664647504095,0.4714045203550265,1.4818832543741873,0.1383713614801059,2.0108679901463575,0.7982212875376733,5.065750734697622,12.723864036268026,0.19552794456278813
ZIP92563,0.6467763837890399,0.2558831578595792,2.52762389365216,0.011483729844549909,1.9093758027228358,1.156333947131863,3.152822733489925,92563,ZIP92563,1.0634865276315968,0.5557189302262113,1.9137129757280236,0.05565684017006538,2.896451965065495,0.974624937832054,8.607858941710582,ZIP92563,0.3265911159197032,0.4272466293738825,0.764408876433532,0.44462362070100653,1.3862345520449808,0.6000172404057392,3.202651697114415,11.86098338898877,0.17930642975571934
ZIP92503,0.8400594169436512,0.2461829819586652,3.412337482713161,6.440831947107162e-4,2.3165046123161273,1.429821539166119,3.7530513227626225,92503,ZIP92503,0.7441598152267173,0.5669467095138415,1.3125745378517788,0.18932635412507084,2.104672378232582,0.6927851778134131,6.3939673675989415,ZIP92503,0.5580953618945113,0.4013864856989102,1.3904189148838264,0.16440170602380727,1.7473412761370832,0.7956406069055306,3.8374129082817023,11.76787319719254,0.17755602735687778
ZIP92253,0.466877561619816,0.30182330673526914,1.5468572214316,0.12189767844599728,1.595006101497568,0.8827747128417224,2.881872834378081,92253,ZIP92253,0.5496697486462612,0.6708203932499379,0.8193992820988407,0.41255864439513146,1.7326807032209177,0.46528085698067695,6.452409064916277,ZIP92253,0.7953877117395941,0.44946657466257117,1.7696259445693308,0.0767894738938892,2.2152997280345064,0.918006702808831,5.345879142291757,11.706266692042922,0.17639787085093767
ZIP92860,0.9248520925476906,0.2988071523335979,3.09514710516419,0.0019671530598167875,2.5214952848323082,1.403825255061806,4.529009895289029,92860,ZIP92860,0.0487939332811816,0.8660254037844389,0.056342381029421656,0.9550690572570484,1.0500039575747953,0.19232191547870145,5.732619229475326,ZIP92860,0.7588175045056138,0.5039526297645729,1.5057318082854412,0.13213603499049065,2.1357492128823456,0.7953989233960863,5.734763483022844,11.028750838628937,0.16366107639062344
ZIP92582,1.407911473290738,0.27602622373694147,5.100643896184683,3.38499913276515e-7,4.087409818757695,2.379546720510393,7.021051060889997,92582,ZIP92582,1.0708498147569152,0.6708203932499367,1.5963286529930136,0.11041543612662211,2.9178580855182035,0.7835393492027669,10.86594542557007,ZIP92582,-1.081327494901359,1.0540879661360647,-1.0258417984460493,0.304966160284879,0.33914501340862885,0.04296790037080933,2.6768666638893666,10.940561030019989,0.1620031735384812
ZIP92203,-0.33442526327125477,0.39840953644479615,-0.8394007489265833,0.4012444637385799,0.7157493355929583,0.32781901520416035,1.5627437324912674,92203,ZIP92203,0.463493011033906,0.7071067811865459,0.6554781022692939,0.5121599805364099,1.5896168479074853,0.39755944324407294,6.355984661141616,ZIP92203,0.8370443456371248,0.4594682913802134,1.8217673805578554,0.06849028916029014,2.3095307044259994,0.9384769746066515,5.68360462644498,10.823575144685927,0.15980392584744985
ZIP92506,1.0137454784995414,0.26335940851587214,3.849285219056243,1.1846300491146028e-4,2.7559038871354056,1.6447206017293432,4.617809387893762,92506,ZIP92506,-0.10743513879995266,0.7637626158259738,-0.14066561595681995,0.8881341094448943,0.8981347746609167,0.20101367095047742,4.012891609018695,ZIP92506,0.6491084480593711,0.44946657466257134,1.4441751281431265,0.1486897192928777,1.9138337859422887,0.7930810541451282,4.618392711653324,10.293674794284104,0.1498421931241382
ZIP92562,0.9898214825163614,0.2505405411716088,3.9507437713977756,7.790869870959444e-5,2.6907540828236174,1.646696311249604,4.396777647930562,92562,ZIP92562,0.2007747002394818,0.6454972243679031,0.3110388281469196,0.7557711040065619,1.2223493457829073,0.34494282109529034,4.331552453799715,ZIP92562,0.43122519120202624,0.43362909011696726,0.9944563246107575,0.3200007584514575,1.5391421121963516,0.6579198207295507,3.6006795461935894,9.752879110978487,0.1396756362405164
ZIP92585,0.07685342167842396,0.3618734322278724,0.2123765240384633,0.8318132991448779,1.0798837772397067,0.5313122057350218,2.194846946405525,92585,ZIP92585,0.5870896235318067,0.7071067811865475,0.8302701079271957,0.40638608473423193,1.7987457627118595,0.44986209406543676,7.192173694019299,ZIP92585,0.4498153343690342,0.527046275040595,0.8534645925244189,0.3934017148410286,1.568022598870055,0.5581227365034531,4.405294229671629,9.38144309927359,0.13269291530136015
ZIP92504,0.8029966610157987,0.261634059236141,3.0691595098902784,0.002146619441025549,2.2322201228744056,1.3366992484923037,3.7276946797012553,92504,ZIP92504,0.9385394134277717,0.5838742081211424,1.6074342732964892,0.10795913675255465,2.5562450731365476,0.8139689928788828,8.027810556792524,ZIP92504,-0.39265734420743426,0.5577733474375911,-0.7039729417178157,0.48144962449612544,0.6752600897297413,0.2263046866358035,2.0148773565420206,9.370490538336725,0.13248701529656473
ZIP92551,0.3832864712145376,0.3124404705204613,1.2267503968870022,0.2199164194872406,1.4670982512927764,0.7952604576337498,2.706506099084309,92551,ZIP92551,-0.31045013125801424,0.8660254037844384,-0.35847693370353845,0.7199864267163466,0.7331168831168821,0.134279916007622,4.002537239303194,ZIP92551,0.7562483839051479,0.4594682913802136,1.6459207263975186,0.09978008113205256,2.13026925792883,0.8656341500233393,5.242453883264996,9.32413979131303,0.13161565570409464
ZIP92555,0.09756236499649255,0.31662379343065133,0.3081333968600221,0.757980829710012,1.1024801955929127,0.5927344033289103,2.0506023859055853,92555,ZIP92555,0.3714097887856434,0.6708203932499367,0.5536650234890254,0.579808116533181,1.4497770540534587,0.3893120693772222,5.3988912026853795,ZIP92555,0.5218175720746514,0.4594682913802134,1.1356987671709504,0.2560826567343545,1.685087636214384,0.6847347574773149,4.1468909102611935,9.057297212342982,0.12659921355816461
ZIP92584,0.21950239002898728,0.2909571869813229,0.7544147381486664,0.45060022455225496,1.245456824630078,0.7041504646269019,2.2028852921932374,92584,ZIP92584,0.72973859188237,0.6009252125773316,1.214358420330819,0.22461088591834408,2.074538235651853,0.6388707065970862,6.736431717311004,ZIP92584,0.06921615895504933,0.48591265731255906,0.14244568013079487,0.8867279827019363,1.071667834712786,0.4134762721936462,2.777600615060491,8.609536800072142,0.11818165061875616
ZIP91752,-1.0399250613437212,0.4976133515280987,-2.0898254802654743,0.036633479590941466,0.35348117037019217,0.13328983536044647,0.9374228535010944,91752,ZIP91752,1.0389270584235446,0.612372435695797,1.6965607820722413,0.08977972960959646,2.826183057708217,0.8510359893326821,9.385397064041925,ZIP91752,-0.19695951940738574,0.6009252028983072,-0.3277604574703062,0.7430927875329985,0.8212238762689864,0.25290249128356757,2.66667462044918,8.469518914593587,0.1155494184442295
ZIP92223,0.7682553663280606,0.2592814894208649,2.963016635102057,0.0030464010494194076,2.1560015378350523,1.297024746828712,3.5838503795031924,92223,ZIP92223,0.39118837318054606,0.6267831705280096,0.6241207351674811,0.5325482974148072,1.4787370415784187,0.432884613866319,5.05137666734297,ZIP92223,0.09976340419051556,0.4714045203550273,0.21163013904784173,0.832395594300368,1.1049094701976225,0.43859779171755653,2.7834726037986184,8.428204031584757,0.11477272935218273
ZIP92592,0.6770599455656928,0.25354627641855465,2.670360437271818,0.00757698628057252,1.968082946917289,1.1973590925599154,3.2349113227724704,92592,ZIP92592,0.13747402292039895,0.6267831705280089,0.21933266460327797,0.8263909186420892,1.1473719002137568,0.335880976819879,3.919430894432878,ZIP92592,0.21377383405568393,0.43362909011696726,0.4929877605721067,0.6220212355278398,1.2383425522071065,0.5293404056024796,2.896987005670642,7.977854403966122,0.10630649108874726
ZIP92879,0.5552446712423368,0.2808363360020339,1.977111221242808,0.04802905966019068,1.7423672397829422,1.004827180605888,3.0212594333269176,92879,ZIP92879,0.6442674080194155,0.6267831705280087,1.027895192968691,0.3039991310083805,1.9045912297973568,0.5575489190451076,6.506097722929195,ZIP92879,-0.23494422587273367,0.5577733474375915,-0.4212180932489271,0.6735958335091867,0.7906149442575741,0.264964374366331,2.3590793727582526,7.923394532150377,0.10528268597753555
ZIP92587,0.8981784543564981,0.3262553862096564,2.752991957592742,0.005905334691922653,2.4551269098652395,1.2952835744946003,4.6535355363371576,92587,ZIP92587,0.3669607813817192,0.8660254037844389,0.42372981182554187,0.6717628709881687,1.4433413121531915,0.26436678056336826,7.880090452093503,ZIP92587,-0.175778615888982,0.7817357406189199,-0.22485682405900187,0.8220906585734462,0.8388036605860368,0.18123649236090741,3.8821739035394143,7.858220515929732,0.10405746291511915
ZIP92532,0.4432119039754423,0.3318419015420559,1.335611632876543,0.18167624588345385,1.5577023826987146,0.8128682216136509,2.985030843312407,92532,ZIP92532,-0.02738114718290142,0.8660254037844388,-0.03161702539353779,0.9747774658767365,0.9729903183218417,0.1782158632945518,5.312154272054525,ZIP92532,0.34617018742031763,0.557773347437591,0.6206287715442524,0.5348439046293678,1.41364317963262,0.47376423047546024,4.218104514383206,7.744612558240258,0.10192171775306057
ZIP92571,0.3759532802140021,0.27914526311954085,1.346801575683569,0.17804414713576805,1.4563790904621758,0.8426855682528513,2.5170005694211763,92571,ZIP92571,-0.8185586101710404,0.8660254037844385,-0.9451900678594723,0.34456184919953425,0.4410669459544818,0.08078716207530523,2.408056500762764,ZIP92571,0.5846121416133369,0.42724662937388236,1.3683247600339623,0.17121044384245343,1.7942949183286332,0.7766419353646684,4.145403573177205,7.721397737357038,0.10148529637556418
ZIP92254,0.20817515087081204,0.49761335152811875,0.41834719713916,0.6756932867037783,1.2314288364942447,0.46434424414324815,3.265717188219871,92254,ZIP92254,-25.094999364025814,189338.6607602735,-1.3254028133112883e-4,0.999894248156151,1.262932829813664e-11,0,Inf,ZIP92254,0.763458620355379,0.6666666311729189,1.1451879915035892,0.25213129169612547,2.145684510004034,0.5808957522106891,7.925625207191062,7.668482366531605,0.1004905267349739
ZIP92508,0.36719665900922643,0.31244047052046137,1.1752531879034511,0.23989343677552225,1.4436818042332387,0.7825672556697265,2.6633073857536393,92508,ZIP92508,0.7720723452047773,0.6454972243679026,1.1960893340181629,0.23166169943507803,2.164246675911567,0.6107430388134141,7.669287043032921,ZIP92508,-0.46381423262609295,0.6666666311729197,-0.6957213859797777,0.4866033297892803,0.6288803690712554,0.17025519517848192,2.3229277567042685,7.658816263270139,0.10030881117827793
ZIP92557 (ref),0,NA,NA,NA,1,1,1,92557,ZIP92557,0.35608552202612237,0.645497224367903,0.5516453186530983,0.5811913806940778,1.4277296453748018,0.4029004419530564,5.059344016603389,ZIP92557,0.2188112328633512,0.4714045203550268,0.46416872010170557,0.6425268699442083,1.2445963156289808,0.4940469878650272,3.135369766287136,7.589248237636546,0.09900098400487667
ZIP92881,0.4088197732197037,0.3262553862096565,1.253066740044531,0.21018141905924312,1.505040447446902,0.7940339713986434,2.8527076045137587,92881,ZIP92881,-0.8155450803150193,1.1180339887498945,-0.7294456953199637,0.4657290745518966,0.4423981191222567,0.049447121557589964,3.9580887549736183,ZIP92881,0.4334749916420982,0.5270462750405953,0.8224609719681827,0.41081459021485306,1.5426087729829479,0.5490769267942331,4.333895143577446,7.017663004640259,0.08825560647232154
ZIP92230,1.3306338567699667,0.6172133998483675,2.155873247562135,0.031093563952092895,3.7834407872412674,1.1285321683692522,12.68410825297555,92230,ZIP92230,-23.46171503395265,189338.66074739496,-1.239140223203224e-4,0.9999011309149767,6.467056046610867e-11,0,Inf,NA,NA,NA,NA,NA,1,NA,NA,6.783440787370608,0.08385240288030207
ZIP92553,-0.0208712352105412,0.2909571869813229,-0.07173301139964955,0.9428143845259558,0.9793450616115218,0.5536974598606739,1.7322036296576409,92553,ZIP92553,0.7770470390946195,0.5773502691896252,1.345884951582842,0.1783396226730853,2.1750399650220578,0.7014969726538688,6.743862103275841,ZIP92553,-0.8643046468444248,0.6009252028983116,-1.4382898947752771,0.15035181789228583,0.421344433969282,0.12975640397039848,1.368187824297251,6.593458293563483,0.0802808732068839
ZIP92505,0.30069401436294474,0.2909571869813229,1.0334648113787506,0.3013864297841233,1.3507959541353793,0.7637066013934916,2.389202484801331,92505,ZIP92505 (ref),0,NA,NA,NA,1,1,1,ZIP92505,0.01687639066448405,0.5039526297645727,0.033488049605710064,0.9732853955213256,1.0170196014381228,0.3787599645020507,2.730829460999588,6.401854758449748,0.07667886916178877
ZIP92882,0.2630268540293866,0.27754425291280993,0.9476933904014796,0.3432855667534845,1.3008616518597045,0.755066174072509,2.2411824226635964,92882,ZIP92882,-0.04504726763118219,0.6708203932499367,-0.06715250174929956,0.946460297833082,0.9559522951646593,0.2567041361400493,3.559914555221722,ZIP92882 (ref),0,NA,NA,NA,1,1,1,6.212766242189023,0.07312414560176747
ZIP92282,0.5748799485255756,1.023532631438318,0.5616625507266204,0.5743459541075389,1.7769171925798446,0.23902021570330576,13.209906534454557,92282,ZIP92282,-23.118856654078503,189338.66076137903,-1.2210320153903956e-4,0.9999025757409095,9.111882845136864e-11,0,Inf,NA,NA,NA,NA,NA,1,NA,NA,4.776917192762083,0.04613125071017904
ZIP92590,0.03867627762585199,0.7400128699009544,0.052264331066334754,0.9583180741404342,1.0394339411567282,0.24372315817485773,4.43299244158598,92590,ZIP92590,-24.348207505406634,189338.66076838237,-1.2859606911021595e-4,0.9998973951821598,2.6650651864575352e-11,0,Inf,NA,NA,NA,NA,NA,1,NA,NA,4.03943394121003,0.032267113737426634
ZIP92591,-0.35562112904879334,0.3721936841593877,-0.9554733037772416,0.3393383994640324,0.7007380592435648,0.3378655156815154,1.4533410628840395,92591,ZIP92591,-0.4515207307657275,0.866025403784439,-0.5213712309045784,0.6021081886412557,0.6366592277973724,0.11661243875688869,3.475915405427554,ZIP92591,-0.5887950199284887,0.6666666311729199,-0.8831925769144535,0.3771322315836045,0.5549956406626243,0.1502525691233898,2.0500159361772097,3.6390434368261824,0.024740069857196526
ZIP92239,-20.536486590745252,69653.80067856783,-2.948365543685865e-4,0.9997647544687173,1.2053611676210613e-9,0,Inf,92239,ZIP92239,-20.92763810164355,189338.66067878506,-1.1053018980179382e-4,0.9999118096682341,8.151588598314422e-10,0,Inf,NA,NA,NA,NA,NA,1,NA,NA,3.000000002835679,0.012726528286270342
ZIP92561,-22.963353847434213,69653.80071572417,-3.2967840392735806e-4,0.9997369546962412,1.0644913532664523e-10,0,Inf,92561,ZIP92561,-23.354505356912682,189338.66076838633,-1.2334778994492688e-4,0.9999015827030433,7.198917489383825e-11,0,Inf,NA,NA,NA,NA,NA,1,NA,NA,3.0000000002504272,0.012726528237669532
ZIP92210,-23.901094525279877,69653.80070814857,-3.4314128277688897e-4,0.9997262128736711,4.167604864003522e-11,0,Inf,92210,ZIP92210,-24.292246034962012,189338.66077067037,-1.2830050627845688e-4,0.9998976310071781,2.8184581721722786e-11,0,Inf,NA,NA,NA,NA,NA,1,NA,NA,3.000000000098045,0.012726528234804862
