ZIP,hosp_coef,housing,healthcare_access,insured,above_poverty,economic_domain,education_domain,neighborhood_domain,homeownership,ownsevere,social_domain,transportation
92543,1.1562705399537954,-1.6943380359317568,-0.14374375169897075,-0.17413893975646383,-1.5872453076998696,-1.8954977974981886,-0.357807905469117,-1.2168863619391337,-1.6437577940637962,0.48734741482248306,-0.8899790150659896,-3.1915347627131743
92544,0.8590132847346852,0.02399229719309912,-0.8495908960562238,-0.9197191992660798,-0.7876224416912281,-0.9552160030032625,-0.004583217434110464,-1.5682329486561757,-0.0553769897203859,-0.2459217038749114,-0.2374359018005547,-0.9431521438454045
92545,0.28755712199653777,0.018740299221524415,0.03503136129251304,-0.1287381096840902,-0.448890309522605,-0.8885615810997373,-0.2619294525073572,-0.3397704740578062,0.08174920006561044,0.22180602579282718,0.1865487122267245,-1.0313157911557636
92548,0.37765380684603134,-0.052392993571062856,-1.4828344208816577,-1.8796488168916266,-0.8916522456029486,-1.0024232808397429,-0.07107868267690462,-2.0522639247689547,-0.37877299629467936,-0.09520273562931279,-0.37169165149278777,0.6713932429671702
92551,-1.3493771896815316,-0.46467842066652587,-0.5876734615272741,-0.8752418175448907,-0.3107260848096915,-0.45795184742557826,-0.046625134780237866,1.0445684165484825,-0.09956783725540401,0.30871467475371106,-0.4306169600763664,0.7234523551014631
92553,-0.26188001932889426,-1.5088754090971752,-1.2605539168350113,-1.1246929812472124,-1.239743078501379,-1.060509642293298,-0.3996377941428766,0.6647262137575424,-1.7384562648974227,0.12324397773076337,-0.9370588189036503,-0.9404537277476797
92555,-0.6675172696378716,0.7485816936229038,0.47915226977145775,0.3553675895065887,0.6827632895075001,0.6018299901088642,0.3366889926438482,0.7865229614760796,0.7305418329789375,-0.4243860323682805,0.37553843498091766,1.2108761953422655
92557,-0.6828415363973924,0.0901113426097545,-0.16927032695449973,-0.1802651273993449,0.050195298455983944,0.16685981820224322,-0.1627838881824078,0.5913278234413092,-0.14207230648154373,-0.6143280629461545,0.14346900416749828,0.28871905638786444
92562,-0.8381523581840331,0.931805247199364,0.7748600253476344,0.7456665112702882,1.1729011670828486,1.0823588564057287,0.7653890774126286,1.2012818464671018,0.06665598975392015,-0.8079789196944319,1.0912910287732627,-0.0610844455993976
92563,0.024559469208082278,0.8848039321367437,0.8424698433303944,0.7973249179080822,1.2886257390357085,0.9411051860199564,0.5643715644503929,0.24017934221783258,0.13045941702723537,-0.9340436693272808,1.0269933627394379,0.3914474635791188
