"term.x","estimate.x","std.error.x","statistic.x","p.value.x","IRR_ed","IRR_low.x","IRR_high.x","ZIP","term.y","estimate.y","std.error.y","statistic.y","p.value.y","IRR_hosp","IRR_low.y","IRR_high.y","term","estimate","std.error","statistic","p.value","IRR_death","IRR_low","IRR_high","Severity_Score","Normalized_Severity"
"ZIP92201",2.17934499597284,0.22835046419238,9.54386059025827,0.00000000000000000000137611937771058,8.8405137897483,5.65073887137426,13.8308787303284,"92201","ZIP92201",0.469472326656419,0.612372435695795,0.766645099110301,0.443292553650694,1.59915014164306,0.481545000835261,5.31057569091424,"ZIP92201",1.02534521805359,0.390867979720379,2.62325202178778,0.00870948209823678,2.78805778233178,1.29596819287179,5.99803779164955,20.4029874200298,0.339889756439982
"ZIP92264",0.16540681901987,0.398409536444797,0.415167820770246,0.678019053886898,1.17987301587301,0.540391434396546,2.57609622391561,"92264","ZIP92264",1.3687902014332,0.645497224367903,2.12052066184106,0.0339621609557772,3.93059259259258,1.10919983893535,13.9285614608208,"ZIP92264",0.98020148398952,0.503952629764573,1.9450270245587,0.0517717258357722,2.66499314128944,0.992500740561595,7.15585203402575,17.0360376249265,0.276593602877913
"ZIP92583",1.28792579731267,0.263359408515872,4.89037321495598,0.00000100644967580245,3.62525922941538,2.16355097471364,6.07450650992906,"92583","ZIP92583",-0.238719928094988,0.866025403784439,-0.275650029493139,0.782816879727084,0.78763544604423,0.144265701656993,4.3001877004715,"ZIP92583",1.29798221631391,0.416666666405956,3.11515732110256,0.00183846827238506,3.66190028532318,1.6182261118229,8.28655130558017,16.1862309774734,0.260617869549935
"ZIP92234",0.550550403340062,0.27754425291281,1.98364908500922,0.047294973192087,1.73420726870494,1.00659531746347,2.98776956205956,"92234","ZIP92234",0.830262946581611,0.600925212577331,1.38164105816207,0.167081940579171,2.29392183987549,0.706431648997425,7.44881322195257,"ZIP92234",1.13482140969788,0.398409536183061,2.84837913411904,0.00439425410554087,3.11061796709384,1.42468832098516,6.79162171450676,15.6539048497374,0.250610534015774
"ZIP92270",0.606211293573346,0.361873432227872,1.67520254206342,0.0938944989783519,1.8334717368962,0.902084032758745,3.72650272914896,"92270","ZIP92270",0.423300314866781,0.866025403784439,0.488785101472779,0.62499384681717,1.52699280575539,0.279688642320336,8.33679555052562,"ZIP92270",1.26685527871574,0.485912657312559,2.60716665773298,0.00912949134425839,3.54967226219025,1.36955239948297,9.20021254660986,15.5364741349777,0.248402923862173
"ZIP92236",1.5082976803906,0.247624065381444,6.0910787409422,0.00000000112152367252461,4.51903140698494,2.78142512303998,7.34215157839529,"92236","ZIP92236",0.212981090883588,0.707106781186549,0.301200747256587,0.763261420040896,1.2373612536144,0.309461145763696,4.94751245158032,"ZIP92236",0.991997533594971,0.421637021092873,2.35272873103917,0.0186362240884154,2.69661567639834,1.18010587343677,6.16193535671518,15.0836009434088,0.239889244472186
"ZIP92570",0.616287790658517,0.269479215560398,2.28695852990707,0.0221982437638328,1.85204010444697,1.09211723932388,3.14073656652782,"92570","ZIP92570",0.733481404402292,0.600925212577331,1.22058683684852,0.222242492705086,2.08231739221431,0.64126636032107,6.76169216134654,"ZIP92570",1.08455988315345,0.395683783288784,2.74097632745768,0.00612569207073342,2.95813760600282,1.36210857059134,6.42428825790966,14.891087706884,0.236270138716727
"ZIP92548",1.06049534324342,0.436435780471984,2.42990009228058,0.0151029853789673,2.88780108780109,1.22764405713293,6.79300736581676,"92548","ZIP92548",1.41658086526955,0.866025403784439,1.63572668778449,0.101896801417678,4.12299922299922,0.755181066094147,22.5099957560812,"ZIP92548",0.180694287485424,1.05408796613606,0.171422398595242,0.863891643914601,1.19804886477155,0.151786528551552,9.45618228493128,14.7279461281142,0.233203198295698
"ZIP92320",1.17291355916569,0.35290526284277,3.32359327746341,0.000888656981405908,3.23139379347244,1.61806655845087,6.45332282158361,"92320","ZIP92320",0.216812692225627,1.11803398874989,0.193923167280497,0.846236043166785,1.24211142322095,0.138831590545494,11.1130383339547,"ZIP92320",1.0603676560746,0.600925202898312,1.7645584691079,0.0776380005677976,2.88743237619642,0.889208000954073,9.37605792813591,14.3779137685036,0.226622850107013
"ZIP92549",0.733913869190031,0.617213399848366,1.18907637029646,0.234409615911419,2.08321811591494,0.621386401887855,6.98405646678351,"92549","ZIP92549",-24.0584350219506,189338.660768385,-0.000127065623704717,0.99989861630091,0.0000000000356085612671329,0,Inf,"ZIP92549",1.39455785433266,0.78173574061892,1.78392490181983,0.0744358689176948,4.03319092045317,0.871433220658693,18.6665238542666,14.1827908773457,0.222954684784153
"ZIP92211",-0.136068575564248,0.398409536444797,-0.341529414126113,0.732705065274971,0.872782778864968,0.399741609005664,1.90560542591017,"92211","ZIP92211",-0.0312974818190323,0.866025403784439,-0.0361392191063514,0.971171350415541,0.969187214611867,0.177519275262678,5.29139078321031,"ZIP92211",1.29776529781163,0.433629090116967,2.99280036185203,0.0027643050732157,3.66110603754439,1.56497194690869,8.56481641387916,13.7944753207219,0.215654640946747
"ZIP92260",0.728468351535187,0.298807152333598,2.43792140129866,0.0147719855055812,2.07190474641939,1.15351879759688,3.72147318897476,"92260","ZIP92260",0.257875300376845,0.763762615825974,0.337638023953247,0.735635984207618,1.29417742512438,0.28965291449015,5.78242138750699,"ZIP92260",1.1014302642258,0.440958551555332,2.49780905788283,0.012496348307587,3.00846584934908,1.26765328553241,7.1398598260236,13.6856571447154,0.21360894012018
"ZIP92507",1.0093768893144,0.251483692550923,4.01368724578437,0.0000597775410278643,2.7438907345884,1.67611381625713,4.49190042486057,"92507","ZIP92507",0.251101765704273,0.645497224367903,0.38900518271037,0.697272312513379,1.28544089147286,0.362747040349498,4.55512547773937,"ZIP92507",0.961125336928707,0.398409536183061,2.41240545127687,0.015847647182974,2.61463716623601,1.19752508143273,5.70871342659778,13.1586840162422,0.203702236993381
"ZIP92595",1.04615070680786,0.273214338287862,3.8290476018342,0.000128640125468955,2.84667232492185,1.66639138929865,4.8629291878942,"92595","ZIP92595",0.653519197119225,0.670820393249937,0.974208899573115,0.329952826735924,1.92229387045355,0.516198130302197,7.15851822675145,"ZIP92595",0.69856646475041,0.471404520355027,1.48188325437419,0.138371361480106,2.01086799014636,0.798221287537673,5.06575073469762,12.723864036268,0.195527944562788
"ZIP92563",0.64677638378904,0.255883157859579,2.52762389365216,0.0114837298445499,1.90937580272284,1.15633394713186,3.15282273348992,"92563","ZIP92563",1.0634865276316,0.555718930226211,1.91371297572802,0.0556568401700654,2.8964519650655,0.974624937832054,8.60785894171058,"ZIP92563",0.326591115919703,0.427246629373883,0.764408876433532,0.444623620701007,1.38623455204498,0.600017240405739,3.20265169711441,11.8609833889888,0.179306429755719
